,created_at,color,number,id
35872,2022-09-06 17:15:20.301000,r,1.0,96rXDXKdrO
35873,2022-09-06 17:14:50.281000,b,9.0,KV16XvbglB
35874,2022-09-06 17:14:20.258000,b,10.0,pJ1oPzyokd
35875,2022-09-06 17:13:50.239000,r,1.0,YArwGxL0rz
35876,2022-09-06 17:13:20.219000,b,9.0,4ekj7b4gl9
35877,2022-09-06 17:12:50.197000,b,10.0,2O1BLWeRlK
35878,2022-09-06 17:12:20.177000,r,3.0,o5rVgQdN1K
35879,2022-09-06 17:11:50.154000,b,8.0,Jw1DNXnKlE
35880,2022-09-06 17:11:20.134000,r,5.0,4J1mNdMakj
35881,2022-09-06 17:10:50.112000,r,2.0,zokgdXMdly
35882,2022-09-06 17:10:20.094000,b,9.0,04lQ5QNMln
35883,2022-09-06 17:09:50.069000,b,10.0,eRlv2eMplj
35884,2022-09-06 17:09:20.050000,r,5.0,8LknEOM313
35885,2022-09-06 17:08:50.028000,r,6.0,O2l4o49Zkn
35886,2022-09-06 17:08:19.984000,r,2.0,AKl56wNVr9
35887,2022-09-06 17:07:49.959000,r,3.0,JblR4QEq1O
35888,2022-09-06 17:07:19.938000,w,0.0,DV1aJXvWke
35889,2022-09-06 17:06:49.916000,b,8.0,Y8kGeQyYrZ
35890,2022-09-06 17:06:19.899000,b,14.0,N8r2j47zrb
35891,2022-09-06 17:05:49.878000,b,8.0,MerWmX8QkX
35892,2022-09-06 17:05:19.860000,r,1.0,3V1qxLMdrB
35893,2022-09-06 17:04:49.839000,r,3.0,vRl8J6eY1K
35894,2022-09-06 17:04:19.818000,r,5.0,V5k0VgOOrY
35895,2022-09-06 17:03:49.799000,b,8.0,Nz1xa0MYkp
35896,2022-09-06 17:03:19.777000,b,12.0,EV1epXMZro
35897,2022-09-06 17:02:49.755000,b,12.0,QqlPRg9W1z
35898,2022-09-06 17:02:19.736000,r,7.0,7dlEEnvNlv
35899,2022-09-06 17:01:49.712000,b,11.0,xmlNGQ74rv
35900,2022-09-06 17:01:19.694000,b,12.0,gM19A5x81A
35901,2022-09-06 17:00:49.669000,b,11.0,BylLWmOBkG
35902,2022-09-06 17:00:19.649000,b,14.0,WG17Z4P3rZ
35903,2022-09-06 16:59:49.627000,r,7.0,M9rKqQdpk6
35904,2022-09-06 16:59:19.607000,r,1.0,AXlOaQLb1O
35905,2022-09-06 16:58:49.586000,r,2.0,OWldbXMX13
35906,2022-09-06 16:58:19.566000,r,5.0,3elYVXWLrL
35907,2022-09-06 16:57:49.541000,r,1.0,GR1pe7MZk5
35908,2022-09-06 16:57:19.513000,w,0.0,KRkbAXMV1L
35909,2022-09-06 16:56:49.478000,b,8.0,3EryRDMz1j
35910,2022-09-06 16:56:19.460000,b,13.0,yAlA7jRL1G
35911,2022-09-06 16:55:49.434000,r,7.0,xmlNGQ7Xrv
35912,2022-09-06 16:55:19.411000,b,10.0,gM19A5xe1A
35913,2022-09-06 16:54:49.389000,r,7.0,BylLWmOykG
35914,2022-09-06 16:54:19.368000,r,6.0,WG17Z4PArZ
35915,2022-09-06 16:53:49.351000,r,4.0,M9rKqQdak6
35916,2022-09-06 16:53:19.331000,w,0.0,AXlOaQL91O
35917,2022-09-06 16:52:49.306000,r,1.0,OWldbXM813
35918,2022-09-06 16:52:19.285000,r,5.0,3elYVXWwrL
35919,2022-09-06 16:51:49.267000,r,7.0,GR1pe7Mmk5
35920,2022-09-06 16:51:19.244000,b,14.0,KRkbAXMv1L
35921,2022-09-06 16:50:49.225000,w,0.0,3EryRDMV1j
35922,2022-09-06 16:50:19.203000,b,11.0,yAlA7jR51G
35923,2022-09-06 16:49:49.175000,b,9.0,Wplz5DOgkn
35924,2022-09-06 16:49:19.154000,b,11.0,LKl3w4zOlN
35925,2022-09-06 16:48:49.134000,b,10.0,jxrM2Xx21Q
35926,2022-09-06 16:48:19.113000,r,7.0,9YrJ8QEMkK
35927,2022-09-06 16:47:49.091000,b,12.0,mDlZBXyelj
35928,2022-09-06 16:47:19.072000,r,4.0,96rXDXn3rO
35929,2022-09-06 16:46:49.052000,b,14.0,KV16XvWZlB
35930,2022-09-06 16:46:19.034000,w,0.0,pJ1oPzaqkd
35931,2022-09-06 16:45:49.013000,b,12.0,YArwGxp2rz
35932,2022-09-06 16:45:18.991000,r,6.0,4ekj7b8Ql9
35933,2022-09-06 16:44:48.965000,r,5.0,2O1BLWYVlK
35934,2022-09-06 16:44:18.938000,b,14.0,o5rVgQ5q1K
35935,2022-09-06 16:43:48.915000,r,1.0,Jw1DNXOLlE
35936,2022-09-06 16:43:18.892000,r,1.0,4J1mNd2ykj
35937,2022-09-06 16:42:48.871000,b,10.0,zokgdXealy
35938,2022-09-06 16:42:18.843000,b,11.0,04lQ5QWNln
35939,2022-09-06 16:41:48.821000,w,0.0,eRlv2ebblj
35940,2022-09-06 16:41:18.798000,b,11.0,8LknEOG713
35941,2022-09-06 16:40:48.778000,r,1.0,O2l4o48Vkn
35942,2022-09-06 16:40:18.760000,r,1.0,AKl56wqBr9
35943,2022-09-06 16:39:48.742000,b,11.0,JblR4Q2o1O
35944,2022-09-06 16:39:18.720000,r,7.0,DV1aJX76ke
35945,2022-09-06 16:38:48.699000,b,8.0,Y8kGeQLBrZ
35946,2022-09-06 16:38:18.675000,r,7.0,N8r2j4x3rb
35947,2022-09-06 16:37:48.653000,b,9.0,MerWmX4xkX
35948,2022-09-06 16:37:18.631000,r,7.0,3V1qxL5ArB
35949,2022-09-06 16:36:48.604000,r,1.0,vRl8J6G61K
35950,2022-09-06 16:36:18.585000,r,6.0,V5k0VgPmrY
35951,2022-09-06 16:35:48.562000,r,5.0,Nz1xa0YWkp
35952,2022-09-06 16:35:18.537000,r,4.0,EV1epXEwro
35953,2022-09-06 16:34:48.513000,b,14.0,QqlPRgq51z
35954,2022-09-06 16:34:18.491000,r,6.0,7dlEEnK6lv
35955,2022-09-06 16:33:48.473000,b,10.0,xmlNGQ0Xrv
35956,2022-09-06 16:33:18.454000,b,8.0,gM19A5ae1A
35957,2022-09-06 16:32:48.436000,r,2.0,BylLWmeykG
35958,2022-09-06 16:32:18.412000,r,4.0,WG17Z42ArZ
35959,2022-09-06 16:31:48.390000,b,12.0,M9rKqQPak6
35960,2022-09-06 16:31:18.369000,r,3.0,AXlOaQ891O
35961,2022-09-06 16:30:48.351000,r,7.0,OWldbXN813
35962,2022-09-06 16:30:18.326000,r,3.0,3elYVXAwrL
35963,2022-09-06 16:29:48.302000,r,3.0,GR1pe7Rmk5
35964,2022-09-06 16:29:18.281000,r,7.0,KRkbAXLv1L
35965,2022-09-06 16:28:48.259000,b,9.0,3EryRDdV1j
35966,2022-09-06 16:28:18.233000,r,5.0,yAlA7jp51G
35967,2022-09-06 16:27:48.204000,b,10.0,Wplz5D2gkn
35968,2022-09-06 16:27:18.182000,r,4.0,LKl3w4yOlN
35969,2022-09-06 16:26:48.162000,b,11.0,jxrM2XZ21Q
35970,2022-09-06 16:26:18.141000,r,4.0,9YrJ8Q5MkK
35971,2022-09-06 16:25:48.120000,w,0.0,mDlZBXZelj
35972,2022-09-06 16:25:18.098000,w,0.0,96rXDXZ3rO
35973,2022-09-06 16:24:47.929000,b,11.0,KV16XvYZlB
35974,2022-09-06 16:24:14.643000,b,13.0,pJ1oPzLqkd
35975,2022-09-06 16:23:44.586000,b,13.0,YArwGx82rz
35976,2022-09-06 16:23:14.564000,r,5.0,4ekj7bYQl9
35977,2022-09-06 16:22:44.541000,b,13.0,2O1BLW0VlK
35978,2022-09-06 16:22:14.520000,b,10.0,o5rVgQZq1K
35979,2022-09-06 16:21:44.500000,b,11.0,Jw1DNXqLlE
35980,2022-09-06 16:21:14.475000,b,8.0,4J1mNdKykj
35981,2022-09-06 16:20:44.451000,r,6.0,zokgdXyaly
35982,2022-09-06 16:20:14.420000,r,6.0,04lQ5QZNln
35983,2022-09-06 16:19:44.393000,r,6.0,eRlv2e0blj
35984,2022-09-06 16:19:14.372000,b,12.0,8LknEO7713
35985,2022-09-06 16:18:44.349000,b,13.0,O2l4o4bVkn
35986,2022-09-06 16:18:14.327000,r,2.0,AKl56wpBr9
35987,2022-09-06 16:17:44.306000,b,8.0,JblR4QZo1O
35988,2022-09-06 16:17:14.289000,r,2.0,DV1aJXZ6ke
35989,2022-09-06 16:16:44.261000,b,8.0,Y8kGeQGBrZ
35990,2022-09-06 16:16:14.239000,r,2.0,N8r2j4A3rb
35991,2022-09-06 16:15:44.217000,r,2.0,MerWmXZxkX
35992,2022-09-06 16:15:14.190000,r,3.0,3V1qxLzArB
35993,2022-09-06 16:14:44.172000,b,10.0,vRl8J6O61K
35994,2022-09-06 16:14:14.149000,b,8.0,V5k0Vg5mrY
35995,2022-09-06 16:13:44.128000,b,8.0,Nz1xa0qWkp
35996,2022-09-06 16:13:14.105000,b,8.0,EV1epXZwro
35997,2022-09-06 16:12:44.081000,b,8.0,QqlPRgZ51z
35998,2022-09-06 16:12:14.062000,b,9.0,7dlEEnW6lv
35999,2022-09-06 16:11:44.041000,b,14.0,xmlNGQZXrv
36000,2022-09-06 16:11:13.992000,r,5.0,gM19A5Ke1A
36001,2022-09-06 16:10:43.969000,r,1.0,BylLWmZykG
36002,2022-09-06 16:10:13.951000,b,11.0,WG17Z4dArZ
36003,2022-09-06 16:09:43.932000,b,8.0,M9rKqQ4ak6
36004,2022-09-06 16:09:13.909000,r,3.0,AXlOaQZ91O
36005,2022-09-06 16:08:43.884000,b,12.0,OWldbXZ813
36006,2022-09-06 16:08:13.860000,b,14.0,3elYVXZwrL
36007,2022-09-06 16:07:43.836000,b,8.0,GR1pe79mk5
36008,2022-09-06 16:07:13.807000,r,3.0,KRkbAXZv1L
36009,2022-09-06 16:06:43.784000,r,3.0,3EryRDWV1j
36010,2022-09-06 16:06:13.762000,r,2.0,yAlA7jx51G
36011,2022-09-06 16:05:43.727000,b,11.0,xmlNGQ8vrv
36012,2022-09-06 16:05:13.703000,r,7.0,gM19A5VE1A
36013,2022-09-06 16:04:43.683000,b,9.0,BylLWmxWkG
36014,2022-09-06 16:04:13.660000,b,10.0,WG17Z4VXrZ
36015,2022-09-06 16:03:43.636000,b,8.0,M9rKqQeXk6
36016,2022-09-06 16:03:13.616000,b,12.0,AXlOaQqm1O
36017,2022-09-06 16:02:43.596000,r,7.0,OWldbXen13
36018,2022-09-06 16:02:13.569000,b,14.0,3elYVXpJrL
36019,2022-09-06 16:01:43.544000,w,0.0,GR1pe76Pk5
36020,2022-09-06 16:01:13.524000,b,14.0,KRkbAXE21L
36021,2022-09-06 16:00:43.500000,r,5.0,3EryRD6G1j
36022,2022-09-06 16:00:13.475000,b,12.0,yAlA7jYg1G
36023,2022-09-06 15:59:43.454000,r,7.0,Wplz5D6ykn
36024,2022-09-06 15:59:13.434000,b,8.0,LKl3w4VplN
36025,2022-09-06 15:58:43.414000,w,0.0,jxrM2X0z1Q
36026,2022-09-06 15:58:13.390000,r,5.0,9YrJ8QPYkK
36027,2022-09-06 15:57:43.369000,b,14.0,mDlZBXYylj
36028,2022-09-06 15:57:13.348000,w,0.0,96rXDXbZrO
36029,2022-09-06 15:56:43.326000,r,7.0,KV16XvVVlB
36030,2022-09-06 15:56:13.306000,r,2.0,pJ1oPz6dkd
36031,2022-09-06 15:55:43.285000,r,5.0,YArwGx6Erz
36032,2022-09-06 15:55:13.261000,r,3.0,4ekj7b25l9
36033,2022-09-06 15:54:43.236000,r,1.0,2O1BLWd2lK
36034,2022-09-06 15:54:13.213000,r,4.0,o5rVgQzy1K
36035,2022-09-06 15:53:43.191000,r,6.0,Jw1DNXzxlE
36036,2022-09-06 15:53:13.170000,b,9.0,4J1mNdRekj
36037,2022-09-06 15:52:43.147000,r,1.0,zokgdX8Xly
36038,2022-09-06 15:52:13.122000,b,11.0,04lQ5Q2yln
36039,2022-09-06 15:51:43.096000,b,11.0,eRlv2e6wlj
36040,2022-09-06 15:51:13.074000,b,12.0,8LknEO5w13
36041,2022-09-06 15:50:43.051000,r,7.0,O2l4o4Vykn
36042,2022-09-06 15:50:13.027000,r,5.0,AKl56wJjr9
36043,2022-09-06 15:49:43.005000,r,5.0,JblR4QGn1O
36044,2022-09-06 15:49:12.984000,r,7.0,DV1aJXNMke
36045,2022-09-06 15:48:42.965000,r,6.0,Y8kGeQ9drZ
36046,2022-09-06 15:48:12.943000,r,1.0,N8r2j4VDrb
36047,2022-09-06 15:47:42.923000,r,7.0,MerWmXyekX
36048,2022-09-06 15:47:12.890000,r,5.0,3V1qxLZarB
36049,2022-09-06 15:46:42.870000,b,11.0,vRl8J6Vg1K
36050,2022-09-06 15:46:12.849000,r,5.0,V5k0VgMGrY
36051,2022-09-06 15:45:42.826000,b,13.0,Nz1xa06Okp
36052,2022-09-06 15:45:12.799000,w,0.0,EV1epXxgro
36053,2022-09-06 15:44:42.776000,b,8.0,QqlPRgWe1z
36054,2022-09-06 15:44:12.754000,b,14.0,7dlEEn7Rlv
36055,2022-09-06 15:43:42.734000,b,13.0,xmlNGQ2vrv
36056,2022-09-06 15:43:12.713000,b,10.0,gM19A5BE1A
36057,2022-09-06 15:42:42.688000,r,7.0,BylLWmqWkG
36058,2022-09-06 15:42:12.669000,r,7.0,WG17Z4BXrZ
36059,2022-09-06 15:41:42.645000,b,14.0,M9rKqQ8Xk6
36060,2022-09-06 15:41:12.620000,r,1.0,AXlOaQGm1O
36061,2022-09-06 15:40:42.600000,r,7.0,OWldbXqn13
36062,2022-09-06 15:40:12.578000,b,11.0,3elYVXKJrL
36063,2022-09-06 15:39:42.556000,r,5.0,GR1pe7OPk5
36064,2022-09-06 15:39:12.535000,r,5.0,KRkbAX021L
36065,2022-09-06 15:38:42.514000,r,2.0,3EryRDxG1j
36066,2022-09-06 15:38:12.492000,r,7.0,yAlA7jKg1G
36067,2022-09-06 15:37:42.470000,b,12.0,Wplz5D0ykn
36068,2022-09-06 15:37:12.442000,b,9.0,LKl3w4BplN
36069,2022-09-06 15:36:42.417000,b,11.0,jxrM2XWz1Q
36070,2022-09-06 15:36:12.396000,b,11.0,9YrJ8Q0YkK
36071,2022-09-06 15:35:42.376000,r,6.0,mDlZBXzylj
36072,2022-09-06 15:35:12.130000,r,1.0,96rXDXOZrO
36073,2022-09-06 15:34:42.107000,b,10.0,KV16XvoVlB
36074,2022-09-06 15:34:12.083000,r,6.0,pJ1oPzddkd
36075,2022-09-06 15:33:42.061000,r,6.0,YArwGxPErz
36076,2022-09-06 15:33:12.038000,b,12.0,4ekj7bA5l9
36077,2022-09-06 15:32:42.015000,b,13.0,2O1BLW72lK
36078,2022-09-06 15:32:11.991000,w,0.0,o5rVgQYy1K
36079,2022-09-06 15:31:41.965000,r,2.0,Jw1DNX9xlE
36080,2022-09-06 15:31:11.943000,r,7.0,4J1mNdzekj
36081,2022-09-06 15:30:41.923000,r,5.0,zokgdXGXly
36082,2022-09-06 15:30:11.904000,b,9.0,04lQ5QRyln
36083,2022-09-06 15:29:41.881000,b,8.0,eRlv2eEwlj
36084,2022-09-06 15:29:11.858000,b,13.0,8LknEOYw13
36085,2022-09-06 15:28:41.835000,r,2.0,O2l4o4Bykn
36086,2022-09-06 15:28:11.050000,r,1.0,AKl56wBjr9
36087,2022-09-06 15:27:41.031000,w,0.0,JblR4QAn1O
36088,2022-09-06 15:27:11.010000,r,3.0,DV1aJXxMke
36089,2022-09-06 15:26:40.990000,r,1.0,Y8kGeQzdrZ
36090,2022-09-06 15:26:10.970000,w,0.0,N8r2j4JDrb
36091,2022-09-06 15:25:40.950000,b,13.0,MerWmXdekX
36092,2022-09-06 15:25:10.930000,r,3.0,3V1qxLKarB
36093,2022-09-06 15:24:40.907000,r,7.0,vRl8J6Bg1K
36094,2022-09-06 15:24:10.889000,r,6.0,V5k0VgBGrY
36095,2022-09-06 15:23:40.866000,b,13.0,Nz1xa0eOkp
36096,2022-09-06 15:23:10.833000,b,10.0,EV1epXWgro
36097,2022-09-06 15:22:40.810000,w,0.0,QqlPRgae1z
36098,2022-09-06 15:22:10.782000,r,7.0,7dlEEnNRlv
36099,2022-09-06 15:21:40.763000,b,11.0,xmlNGQ4vrv
36100,2022-09-06 15:21:10.742000,r,5.0,gM19A5WE1A
36101,2022-09-06 15:20:40.709000,b,12.0,BylLWm4WkG
36102,2022-09-06 15:20:10.687000,r,3.0,WG17Z48XrZ
36103,2022-09-06 15:19:40.664000,b,9.0,M9rKqQZXk6
36104,2022-09-06 15:19:10.645000,r,1.0,AXlOaQ4m1O
36105,2022-09-06 15:18:40.622000,b,10.0,OWldbX0n13
36106,2022-09-06 15:18:10.601000,b,12.0,3elYVXdJrL
36107,2022-09-06 15:17:40.580000,r,1.0,GR1pe7dPk5
36108,2022-09-06 15:17:10.558000,b,14.0,KRkbAXe21L
36109,2022-09-06 15:16:40.540000,r,4.0,3EryRDeG1j
36110,2022-09-06 15:16:10.517000,r,7.0,yAlA7j4g1G
36111,2022-09-06 15:15:40.490000,b,9.0,xmlNGQ4Wrv
36112,2022-09-06 15:15:10.471000,r,6.0,gM19A5WL1A
36113,2022-09-06 15:14:40.448000,r,5.0,BylLWm45kG
36114,2022-09-06 15:14:10.430000,b,12.0,WG17Z48PrZ
36115,2022-09-06 15:13:40.407000,r,7.0,M9rKqQZPk6
36116,2022-09-06 15:13:10.376000,r,1.0,AXlOaQ4Z1O
36117,2022-09-06 15:12:40.345000,b,11.0,OWldbX0e13
36118,2022-09-06 15:12:10.320000,b,10.0,3elYVXdKrL
36119,2022-09-06 15:11:40.295000,b,13.0,GR1pe7ddk5
36120,2022-09-06 15:11:10.274000,w,0.0,KRkbAXeR1L
36121,2022-09-06 15:10:40.253000,w,0.0,3EryRDeE1j
36122,2022-09-06 15:10:10.221000,r,3.0,yAlA7j4A1G
36123,2022-09-06 15:09:40.157000,b,10.0,Wplz5Dxokn
36124,2022-09-06 15:09:10.127000,b,10.0,LKl3w4P9lN
36125,2022-09-06 15:08:40.105000,b,14.0,jxrM2XmX1Q
36126,2022-09-06 15:08:10.084000,r,5.0,9YrJ8QXwkK
36127,2022-09-06 15:07:40.059000,r,7.0,mDlZBXO6lj
36128,2022-09-06 15:07:10.036000,b,8.0,96rXDXzVrO
36129,2022-09-06 15:06:40.010000,b,13.0,KV16Xv0plB
36130,2022-09-06 15:06:09.989000,r,2.0,pJ1oPzY8kd
36131,2022-09-06 15:05:39.964000,w,0.0,YArwGxEQrz
36132,2022-09-06 15:05:09.940000,r,5.0,4ekj7bazl9
36133,2022-09-06 15:04:39.916000,b,10.0,2O1BLW4AlK
36134,2022-09-06 15:04:09.894000,r,1.0,o5rVgQbK1K
36135,2022-09-06 15:03:39.874000,r,1.0,Jw1DNX4PlE
36136,2022-09-06 15:03:09.852000,b,13.0,4J1mNdbxkj
36137,2022-09-06 15:02:39.830000,r,6.0,zokgdXWLly
36138,2022-09-06 15:02:09.808000,b,10.0,04lQ5Q46ln
36139,2022-09-06 15:01:39.783000,r,4.0,eRlv2eNalj
36140,2022-09-06 15:01:09.761000,r,4.0,8LknEOp013
36141,2022-09-06 15:00:39.740000,r,2.0,O2l4o4eGkn
36142,2022-09-06 15:00:09.720000,b,13.0,AKl56wxvr9
36143,2022-09-06 14:59:39.699000,b,10.0,JblR4Qvw1O
36144,2022-09-06 14:59:09.675000,r,2.0,DV1aJX69ke
36145,2022-09-06 14:58:39.657000,w,0.0,Y8kGeQ6erZ
36146,2022-09-06 14:58:09.639000,b,9.0,N8r2j49Brb
36147,2022-09-06 14:57:39.618000,w,0.0,MerWmXwNkX
36148,2022-09-06 14:57:09.599000,r,5.0,3V1qxLv3rB
36149,2022-09-06 14:56:39.563000,r,5.0,vRl8J60M1K
36150,2022-09-06 14:56:09.537000,r,2.0,V5k0Vg7vrY
36151,2022-09-06 14:55:39.516000,w,0.0,Nz1xa05Gkp
36152,2022-09-06 14:55:09.492000,b,8.0,EV1epXzRro
36153,2022-09-06 14:54:39.471000,b,10.0,QqlPRgvP1z
36154,2022-09-06 14:54:09.453000,b,11.0,7dlEEnQylv
36155,2022-09-06 14:53:39.428000,r,3.0,xmlNGQzWrv
36156,2022-09-06 14:53:09.410000,r,4.0,gM19A58L1A
36157,2022-09-06 14:52:39.389000,r,1.0,BylLWmX5kG
36158,2022-09-06 14:52:09.366000,b,12.0,WG17Z4xPrZ
36159,2022-09-06 14:51:39.343000,b,13.0,M9rKqQ3Pk6
36160,2022-09-06 14:51:09.324000,r,6.0,AXlOaQzZ1O
36161,2022-09-06 14:50:39.301000,b,12.0,OWldbXRe13
36162,2022-09-06 14:50:09.279000,b,10.0,3elYVXRKrL
36163,2022-09-06 14:49:39.259000,b,10.0,GR1pe75dk5
36164,2022-09-06 14:49:09.235000,r,6.0,KRkbAXRR1L
36165,2022-09-06 14:48:39.214000,w,0.0,3EryRDJE1j
36166,2022-09-06 14:48:09.190000,b,12.0,yAlA7jvA1G
36167,2022-09-06 14:47:39.167000,r,3.0,Wplz5DQokn
36168,2022-09-06 14:47:09.149000,r,4.0,LKl3w4N9lN
36169,2022-09-06 14:46:39.122000,r,6.0,jxrM2XvX1Q
36170,2022-09-06 14:46:09.103000,w,0.0,9YrJ8QvwkK
36171,2022-09-06 14:45:39.082000,b,10.0,mDlZBXo6lj
36172,2022-09-06 14:45:09.057000,b,10.0,96rXDXRVrO
36173,2022-09-06 14:44:39.038000,b,14.0,KV16XveplB
36174,2022-09-06 14:44:09.019000,b,8.0,pJ1oPzX8kd
36175,2022-09-06 14:43:38.998000,r,7.0,YArwGx5Qrz
36176,2022-09-06 14:43:08.975000,w,0.0,4ekj7b5zl9
36177,2022-09-06 14:42:38.953000,b,10.0,2O1BLWvAlK
36178,2022-09-06 14:42:08.913000,r,3.0,o5rVgQRK1K
36179,2022-09-06 14:41:38.892000,r,5.0,Jw1DNXvPlE
36180,2022-09-06 14:41:08.869000,r,5.0,4J1mNd5xkj
36181,2022-09-06 14:40:38.848000,b,10.0,zokgdXRLly
36182,2022-09-06 14:40:08.828000,r,5.0,04lQ5Qv6ln
36183,2022-09-06 14:39:38.806000,b,9.0,eRlv2e5alj
36184,2022-09-06 14:39:08.784000,b,14.0,8LknEO4013
36185,2022-09-06 14:38:38.761000,r,6.0,O2l4o4EGkn
36186,2022-09-06 14:38:08.733000,r,2.0,AKl56wPvr9
36187,2022-09-06 14:37:38.711000,b,12.0,JblR4QXw1O
36188,2022-09-06 14:37:08.692000,r,4.0,DV1aJXL9ke
36189,2022-09-06 14:36:38.669000,r,3.0,Y8kGeQBerZ
36190,2022-09-06 14:36:08.646000,w,0.0,N8r2j4YBrb
36191,2022-09-06 14:35:38.623000,r,2.0,MerWmXBNkX
36192,2022-09-06 14:35:08.600000,r,6.0,3V1qxLY3rB
36193,2022-09-06 14:34:38.577000,r,5.0,vRl8J69M1K
36194,2022-09-06 14:34:08.556000,b,11.0,V5k0VgbvrY
36195,2022-09-06 14:33:38.534000,r,4.0,Nz1xa0NGkp
36196,2022-09-06 14:33:08.515000,r,4.0,EV1epXPRro
36197,2022-09-06 14:32:38.492000,w,0.0,QqlPRgBP1z
36198,2022-09-06 14:32:08.470000,b,10.0,7dlEEnBylv
36199,2022-09-06 14:31:38.446000,w,0.0,xmlNGQ3Wrv
36200,2022-09-06 14:31:08.425000,w,0.0,gM19A5NL1A
36201,2022-09-06 14:30:38.403000,r,3.0,BylLWmB5kG
36202,2022-09-06 14:30:08.384000,w,0.0,WG17Z4LPrZ
36203,2022-09-06 14:29:38.361000,b,10.0,M9rKqQBPk6
36204,2022-09-06 14:29:08.337000,b,8.0,AXlOaQBZ1O
36205,2022-09-06 14:28:38.314000,r,6.0,OWldbXEe13
36206,2022-09-06 14:28:08.294000,r,5.0,3elYVXyKrL
36207,2022-09-06 14:27:38.273000,b,9.0,GR1pe7pdk5
36208,2022-09-06 14:27:08.253000,r,5.0,KRkbAX9R1L
36209,2022-09-06 14:26:38.233000,r,4.0,3EryRDEE1j
36210,2022-09-06 14:26:08.213000,b,14.0,yAlA7jWA1G
36211,2022-09-06 14:25:38.188000,b,10.0,xmlNGQ3Orv
36212,2022-09-06 14:25:08.167000,r,2.0,gM19A5N01A
36213,2022-09-06 14:24:38.149000,r,3.0,BylLWmBmkG
36214,2022-09-06 14:24:08.130000,r,3.0,WG17Z4LmrZ
36215,2022-09-06 14:23:38.109000,b,14.0,M9rKqQB2k6
36216,2022-09-06 14:23:08.089000,r,3.0,AXlOaQB71O
36217,2022-09-06 14:22:38.069000,r,3.0,OWldbXED13
36218,2022-09-06 14:22:08.051000,b,10.0,3elYVXy6rL
36219,2022-09-06 14:21:38.029000,b,8.0,GR1pe7pGk5
36220,2022-09-06 14:21:08.010000,b,14.0,KRkbAX9J1L
36221,2022-09-06 14:20:37.988000,r,3.0,3EryRDEw1j
36222,2022-09-06 14:20:07.965000,r,5.0,yAlA7jWb1G
36223,2022-09-06 14:19:37.939000,r,6.0,Wplz5DPmkn
36224,2022-09-06 14:19:07.916000,b,13.0,LKl3w4dMlN
36225,2022-09-06 14:18:37.887000,b,9.0,jxrM2Xj81Q
36226,2022-09-06 14:18:07.865000,w,0.0,9YrJ8QBZkK
36227,2022-09-06 14:17:37.842000,r,6.0,mDlZBXbglj
36228,2022-09-06 14:17:07.819000,r,2.0,96rXDXAwrO
36229,2022-09-06 14:16:37.800000,w,0.0,KV16Xv7GlB
36230,2022-09-06 14:16:07.777000,b,8.0,pJ1oPzbmkd
36231,2022-09-06 14:15:37.757000,r,2.0,YArwGxeRrz
36232,2022-09-06 14:15:07.737000,b,10.0,4ekj7byWl9
36233,2022-09-06 14:14:37.718000,b,11.0,2O1BLWyLlK
36234,2022-09-06 14:14:07.699000,b,11.0,o5rVgQy31K
36235,2022-09-06 14:13:37.677000,w,0.0,Jw1DNXpDlE
36236,2022-09-06 14:13:07.655000,b,11.0,4J1mNdY3kj
36237,2022-09-06 14:12:37.633000,b,12.0,zokgdXqgly
36238,2022-09-06 14:12:07.611000,r,5.0,04lQ5Q0Jln
36239,2022-09-06 14:11:34.469000,r,2.0,eRlv2ePWlj
36240,2022-09-06 14:11:04.447000,r,6.0,8LknEOzV13
36241,2022-09-06 14:10:34.422000,r,4.0,O2l4o43zkn
36242,2022-09-06 14:10:04.402000,r,2.0,AKl56w38r9
36243,2022-09-06 14:09:34.383000,b,9.0,JblR4Q8R1O
36244,2022-09-06 14:09:04.363000,b,14.0,DV1aJXEjke
36245,2022-09-06 14:08:34.341000,w,0.0,Y8kGeQOWrZ
36246,2022-09-06 14:08:04.318000,r,5.0,N8r2j437rb
36247,2022-09-06 14:07:34.296000,b,9.0,MerWmXz4kX
36248,2022-09-06 14:07:04.277000,r,3.0,3V1qxL7zrB
36249,2022-09-06 14:06:34.259000,b,12.0,vRl8J63V1K
36250,2022-09-06 14:06:04.240000,b,14.0,V5k0Vg3BrY
36251,2022-09-06 14:05:34.219000,r,6.0,Nz1xa0xPkp
36252,2022-09-06 14:05:04.193000,b,13.0,EV1epX0zro
36253,2022-09-06 14:04:34.169000,b,9.0,QqlPRgxB1z
36254,2022-09-06 14:04:04.146000,b,9.0,7dlEEnYYlv
36255,2022-09-06 14:03:34.118000,b,11.0,xmlNGQPOrv
36256,2022-09-06 14:03:04.096000,r,7.0,gM19A5301A
36257,2022-09-06 14:02:34.063000,b,13.0,BylLWmNmkG
36258,2022-09-06 14:02:04.041000,r,1.0,WG17Z43mrZ
36259,2022-09-06 14:01:33.645000,b,8.0,M9rKqQ92k6
36260,2022-09-06 14:01:01.940000,b,13.0,AXlOaQe71O
36261,2022-09-06 14:00:31.734000,w,0.0,OWldbXxD13
36262,2022-09-06 14:00:00.976000,b,10.0,3elYVXY6rL
36263,2022-09-06 13:59:29.147000,r,6.0,GR1pe7KGk5
